2014/10/28,6.77,6.9,6.81,6.55,1696959
2014/10/29,6.75,7.49,7.49,6.67,1365715
2014/10/30,7.72,8.06,7.78,7.66,2651904
2014/10/31,7.86,8.31,8,7.7,2052196
2014/11/3,8.28,8.8,8.8,8.2,2752139
2014/11/4,8.65,8.65,8.3,8.2,2029292
2014/11/5,8.31,8.46,8.29,8.02,1303365
2014/11/6,8.25,8.44,8.35,8.1,1044510
2014/11/7,8.36,8.4,8.04,8,1033017
2014/11/10,8.04,8.35,8.26,7.99,936611
2014/11/11,8.22,8.23,7.71,7.5,1388135
2014/11/12,7.63,7.94,7.91,7.58,772161
2014/11/13,7.86,8.62,8.38,7.71,1694528
2014/11/14,8.2,8.35,8.13,8.03,813753
2014/11/17,8.3,8.67,8.45,8.2,1188477
2014/11/18,8.48,9.3,9.3,8.38,1926569
2014/11/19,9.3,9.88,9.07,8.97,2301913
2014/11/20,8.9,9.98,9.92,8.9,2194661
2014/11/21,9.73,10.48,10.1,9.65,2168372
2014/11/24,10.25,10.97,10.68,9.87,1863372
2014/11/25,10.6,10.94,10.56,10.46,1411692
2014/11/26,10.47,11.3,10.94,10.25,1777641
2014/11/27,10.93,11.18,10.76,10.69,1290462
2014/11/28,10.79,11.09,10.4,10.11,1493643
2014/12/1,10.15,10.61,10.26,9.83,1264511
2014/12/2,10.17,10.64,10.38,10.09,1153575
2014/12/3,10.23,10.42,10.17,10,1212417
2014/12/4,10.27,11.09,10.89,10.08,1963738
2014/12/5,10.76,11.8,11.55,10.59,2621519
2014/12/8,12.3,12.71,12.71,11.82,1931670
2014/12/9,13.3,13.98,12.38,11.49,2542242
2014/12/10,12.32,13.62,13.62,12.32,1874880
2014/12/11,13.98,14.88,14.75,13.65,2083936
2014/12/12,14.4,14.45,13.61,13.5,1730125
2014/12/15,14,14.5,13.13,12.92,2266708
2014/12/16,12.95,13.43,13.26,12.42,1658350
2014/12/17,13.01,13.99,13.49,12.91,1652276
2014/12/18,13.28,13.39,12.99,12.91,953662
2014/12/19,12.88,13.12,12.49,12.31,963562
